Source,Target,Weight
石川県銭屋五兵衛記念館,石川県総合スポーツセンター（仮称）,1.4259771184896133
城北病院,金沢中央公民館彦三館,0.7104280921570616
城北病院,金沢マンテンホテル,0.7700242741532511
城北病院,城北市民テニスコートクラブハウス,1.5431536390065301
クリニック光一,金沢中央朱鷺の苑,1.0086794821583964
クリニック光一,コープたまぼこ,1.1460691847862852
クリニック光一,コジマＮＥＷ金沢駅西店,1.2004275216447673
鳴和台市民公園,すずみが丘病院,1.2823519793666027
鳴和台市民公園,金沢市元町保健福祉センター,1.356620278342321
石川県留学生交流会館,若宮せせらぎ公園,0.22161545554041048
石川県留学生交流会館,若松八幡さん公園,0.2834970136056698
金沢中央朱鷺の苑,石川コンサートホール邦楽会館,0.4381901934995047
すずみが丘病院,鈴見菖蒲公園,0.2874859816364873
石川県立埋蔵文化財センター,中瀬栃の木公園,3.3813172994180607
石川県立埋蔵文化財センター,高山市荘川支所庁舎,48.60111415228952
コープたまぼこ,藤井脳神経外科病院,2.1684161804165214
若宮せせらぎ公園,中瀬栃の木公園,0.28918613792915643
鈴見菖蒲公園,若松八幡さん公園,0.58689824238792
若松八幡さん公園,卯辰山公園健康交流センター,0.8276714854487103
金沢マンテンホテル,Ｒ＆Ｂホテル金沢駅西口,0.2089147433304375
金沢信用金庫御影橋支店,アピタ金沢店,0.6555548428427064
Ｒ＆Ｂホテル金沢駅西口,石川コンサートホール邦楽会館,0.377330246216847
マルエー久安店,金沢市消防庁舎,1.6950856367825233
マルエー久安店,マックスバリュー・メガマート野々市南店,2.0960342909380385
金沢市元町保健福祉センター,金沢中央公民館彦三館,1.0091480950940648
藤井脳神経外科病院,御経塚SATY,1.5744108309649416
藤井脳神経外科病院,石川県総合スポーツセンター（仮称）,1.6396872477128295
金沢港いきいき魚市,デポ金沢鞍月店,0.5663954803761496
金沢港いきいき魚市,ゲンキー近岡店,1.2860713280268452
越田医院,金沢ＳＡＴＹ,1.1090454722299576
越田医院,石川県立総合養護学校,1.480098578995345
越田医院,アル・プラザ津幡,5.0717732756776
石川県庁舎,コジマＮＥＷ金沢駅西店,0.9308915885454305
石川県庁舎,デポ金沢鞍月店,1.021187989424552
金沢中央公民館彦三館,金沢２１世紀美術館,1.130501450442744
金沢ＳＡＴＹ,城北市民テニスコートクラブハウス,3.11280820032628
公立能登総合病院,公立能登総合病院（増築部分として別途認定）,0.0
公立能登総合病院,えんやま健康クリニック,2.37041559395514
公立能登総合病院,能登空港ターミナルビル,20.392675227555564
えんやま健康クリニック,東湊地区コミュニティーセンター,5.558477180390339
えんやま健康クリニック,吉田道路株式会社（ケーズデンキ）,6.382733051065901
石川県こまつ芸術劇場うらら,ジャスコ加賀の里ショッピングセンター,14.08591122787731
石川県こまつ芸術劇場うらら,ジャスコ松任ショッピングセンター,15.057874989053284
輪島市立東陽中学校,能登空港ターミナルビル,17.820969877694505
ジャスコ加賀の里ショッピングセンター,セミナーハウスあいりす,1.9317224644281759
ジャスコ加賀の里ショッピングセンター,フェアモール福井,20.06068559576894
マックスバリュー羽咋店,特別養護老人ホーム「はくいの郷」,3.299068939454098
マックスバリュー羽咋店,石川北部ＲＤＦ専焼炉,9.806607499048873
特別養護老人ホーム「はくいの郷」,特別養護老人ホームハートフルおしみず,8.43351286327104
かほく市宇ノ気保健福祉センター,イオン,0.735840269400256
かほく市宇ノ気保健福祉センター,特別養護老人ホームハートフルおしみず,8.155829079835293
イオン,コメリHC津幡店,3.246887063563007
ジャスコ松任ショッピングセンター,ジャスコ松任ショッピングセンター専門店,0.0
ジャスコ松任ショッピングセンター,松任市役所,0.5877571685927255
松任市役所,（仮称）ラスパ白山ピアゴ倉光店,0.10741683941317194
（仮称）松任市総合生涯学習施設,（仮称）ラスパ白山ピアゴ倉光店,0.7362306993739224
（仮称）松任市総合生涯学習施設,特別養護老人ホーム富樫苑,3.7821541064217032
石川県ふれあい昆虫館,野々市市新庁舎,6.588453545582383
マックスバリュー・メガマート野々市南店,野々市市新庁舎,0.6996586676585167
特別養護老人ホーム富樫苑,野々市市新庁舎,1.0563023259875421
津幡町文化会館シグナス,アル・プラザ津幡,0.2900411997385491
津幡町文化会館シグナス,コメリHC津幡店,1.4851706884053821
増穂浦ショッピングモール　アスク,町立富来病院,0.7082579156827706
町立富来病院,石川北部ＲＤＦ専焼炉,16.591620083418267
石川北部ＲＤＦ専焼炉,吉田道路株式会社（ケーズデンキ）,7.524052164656675
敦賀市福祉総合センター,アル・プラザ敦賀,0.44645215410403644
敦賀市福祉総合センター,パレア若狭,27.599572967557673
ヤスサキパワーシティ新保店（フードセンター館）,フェアモール福井,0.7470768884009499
ヤスサキパワーシティ新保店（フードセンター館）,ヤスサキパワーシティ新保店（ホームセンター館）,0.9431352859588954
ヤスサキパワーシティ新保店（フードセンター館）,フレンドタウン福井,1.5041949764936795
ヤスサキパワーシティ新保店（ホームセンター館）,ショッピングモール　ヴィオ,26.137696208961746
ショッピングモール　ヴィオ,アピタ北方店,49.19201169980527
アル・プラザ武生,バロー北日野店,1.7794526513845166
アル・プラザ武生,AOSSA,13.863208622265324
アル・プラザ敦賀,バロー北日野店,22.088263164698287
AOSSA,フレンドタウン福井,2.0741680077893485
ﾂﾙﾔ野沢店,ﾂﾙﾔみかげ店,6.351625498245967
ﾂﾙﾔ立科店,御牧乃湯,6.523843994659535
ﾂﾙﾔ軽井沢店,ﾂﾙﾔ御代田店,9.377458817518573
ﾂﾙﾔみかげ店,ﾂﾙﾔ御代田店,5.229967780499746
ﾂﾙﾔみかげ店,御牧乃湯,12.301016491205441
出浦歯科医院,ツルヤ丸子店,1.8794724360419457
出浦歯科医院,ツルヤかのう店,3.8874589975038787
出浦歯科医院,イオン上田店,4.454262188404986
ツルヤ塩田店,ザ・ビッグしおだ野店,1.4658701273626364
ツルヤ塩田店,ツルヤ並柳店,27.59680746899509
ハートフル歯科医院,ツルヤ神畑店,1.204397292865707
ハートフル歯科医院,アリオ上田,2.0405108253254083
ハートフル歯科医院,ツルヤ松代店,14.735494149008309
高橋歯科医院,アリオ上田,0.8266368199410364
高橋歯科医院,ツルヤ上田中央店,0.9366484648953586
イオン上田店,ツルヤ上田中央店,0.6996275209836827
ツルヤ山口店,ツルヤ上田中央店,1.2416532796307733
ザ・ビッグしおだ野店,ツルヤ神畑店,0.7993811794490906
総合福祉センター,御牧乃湯,2.3757148768852296
総合福祉センター,ツルヤかのう店,4.591063799048423
イルフ美術館,原田泰治美術館,5.755297806246859
イルフ美術館,ﾂﾙﾔ広丘店,12.341594999700366
イルフ美術館,ツルヤ伊那店,16.94768715387601
原田泰治美術館,この街学園,15.001000086586275
ツルヤ伊那店,ツルヤ赤穂店,13.578832678505394
ツルヤ赤穂店,飯田病院,21.54251525590701
飯田病院,アピタ中津川店,34.67710227856183
ツルヤ並柳店,ﾂﾙﾔ広丘店,7.369856991456044
井上百貨店山形店,ﾂﾙﾔ山形店,0.07676276957027887
ﾂﾙﾔ広丘店,ﾂﾙﾔ山形店,7.817149000435275
ツルヤ松代店,ツルヤ長野南店,3.940724458709778
ツルヤ松代店,ツルヤ須坂店,13.611208917186401
ツルヤ長野南店,ツルヤ稲荷山店,10.471506803347424
グリーンアルム福祉会,ツルヤ須坂店,5.22049763122713
ツルヤ須坂店,ツルヤ小布施店,4.464657221982491
イオン大垣店,アクアウォーク大垣（アピタ大垣店）,2.686372641237138
イオン大垣店,イオンモール東員,22.552572294669645
アクアウォーク大垣（アピタ大垣店）,アピタ北方店,8.75640341359229
ピアゴ各務原店,イオンモール各務原,2.7255752695173285
ピアゴ各務原店,ピアゴ可児店,24.21500010048909
イオンモール各務原,イオンモール各務原,0.0
イオンモール各務原,アピタ北方店,16.09445997735489
ラスパ御嵩,ピアゴ可児店,0.9348465664400837
ピアゴ可児店,多治見インターモール,7.6305937174511635
多治見インターモール,西友多治見店,3.2132190583230584
西友多治見店,図書館交流プラザりぶら,31.128377868812557
飛騨信用組合本店,高山市図書館「煥章館」,1.1676667336790771
飛騨信用組合本店,高山市荘川支所庁舎,34.11733625632933
ディスカバリーパーク焼津,イオン焼津店,2.749148478292158
焼津市消防防災センター,イオン焼津店,0.34139333347430484
焼津市消防防災センター,コープしずおか　焼津店,1.8118091445648319
焼津市総合福祉会館「ウェルシップやいづ」,焼津市立養護老人ホーム　慈恵園,0.04445665542940047
焼津市総合福祉会館「ウェルシップやいづ」,焼津福祉会　虹の家,0.08451822501492333
焼津市立養護老人ホーム　慈恵園,大村公民館,0.40676894396328517
コープしずおか　焼津店,大村公民館,1.2214477080168444
焼津福祉会　虹の家,静岡市斎場火葬場,11.12672447918176
焼津市立大井川保育園,焼津市大井川児童センター,0.5769599615963652
焼津市立大井川保育園,カインズホーム吉田店,5.38493214150266
イオン富士宮ショッピングセンター,マックスバリュ富士宮宮原店,1.174281707203771
イオン富士宮ショッピングセンター,カインズホーム富士店,6.17034772897368
カインズホーム富士宮店,富士宮市総合福祉会館,1.2542329649570494
マックスバリュ富士宮朝日町店,マックスバリュ富士宮宮原店,0.12276797825328885
マックスバリュ富士宮朝日町店,富士宮市総合福祉会館,0.8719991683168934
西友楽市富士今泉店,富士市教育プラザ,0.9641981183695283
西友楽市富士今泉店,マックスバリュ富士見台店,2.3473382747659595
静岡県富士水泳場,アピタ富士吉原店,2.631959828631359
カインズホーム富士店,ケアハウス慈恩の里,1.3398590099617536
富士市フィランセ,コジマ富士店,0.6335381660896394
富士市フィランセ,ケアハウス慈恩の里,1.0233266127465448
西友楽市富士青島店,コジマ富士店,0.9263033451866356
西友楽市富士青島店,アピタ富士吉原店,1.0260012112755492
西友楽市富士青島店,ｲｵﾝ富士南ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ,1.6293581014234018
マックスバリュ富士川成新町店,ｲｵﾝ富士南ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ,1.304536497077926
聖隷富士病院,富士市教育プラザ,0.449874247260481
聖隷富士病院,アピタ富士吉原店,1.0696413997895493
ケアハウス慈恩の里,富士市交流プラザ,1.2556137852955775
富士市交流プラザ,マックスバリュ富士水戸島店,0.9086298703132908
マックスバリュ富士見台店,マックスバリュ富士江尾島店,4.7701984249636675
マックスバリュ富士水戸島店,由比町保健福祉センター,9.999072024639148
マックスバリュ富士江尾島店,マックスバリュ竹原店,16.927063968025976
ピアゴ浜松泉町店,医療法人社団澤記念会神経科浜松病院,2.390908514316946
マックスバリュー浜松中瀬南店,浜松赤十字病院,2.1690543863894995
マックスバリュー浜松中瀬南店,特別養護老人ホーム百々山,3.2374028986337477
マックスバリュー浜松中瀬南店,カインズホーム磐田豊岡店,3.4692535691308968
イオン浜松市野,イオン浜松東ショッピングセンター(イオン浜松市野),0.0
イオン浜松市野,特別養護老人ホームさぎの宮寮,1.1294914656895259
イオン浜松市野,フードプラス浜松店,1.6192850046860143
イオン浜松市野,浜松労災病院本館,2.1875889150548185
プレハウォーク浜北,アピタ浜北店,0.0
プレハウォーク浜北,マックスバリュー浜北店,0.9841328053396393
プレハウォーク浜北,エイデン浜松半田店,3.793417668643328
浜松赤十字病院,マックスバリュー浜北店,1.1354746900213941
マックスバリュー和田店,浜松労災病院本館,2.3040583160020875
マックスバリュー和田店,熊野伝統芸能館,4.610466688447819
聖隷三方原病院D号棟,マックスバリュー細江店,2.990174395716126
聖隷三方原病院D号棟,スーパーモール浜松テクノポリス店,5.2989870736721825
浜松労災病院本館,㈱西友楽市浜松船越店,1.2691646910342789
ＪＡ遠州病院,はままつ地ビール工房マインシュロス,0.6060206560684199
スーパーモール浜松テクノポリス店,エイデン浜松半田店,3.6631703478953552
イオン志都呂ショッピングセンター,カインズホーム浜松雄踏店,0.8299953142203033
イオン志都呂ショッピングセンター,イオン浜松西ショッピングセンター,4.360503087260547
イオン浜松西ショッピングセンター,医療法人社団澤記念会神経科浜松病院,2.699799387434876
エイデン浜松半田店,フードプラス浜松店,2.624398320968453
医療法人社団澤記念会神経科浜松病院,西友浜松上浅田店,2.3200430819954136
㈱西友楽市浜松船越店,はままつ地ビール工房マインシュロス,1.0583479449495237
西友浜松上浅田店,はままつ地ビール工房マインシュロス,1.5871284505225858
マックスバリュー浜北店,マックスバリュ浜北店,0.0
カインズホーム浜松雄踏店,カインズホーム浜松雄踏店,0.0
カインズホーム浜松雄踏店,りすぱ豊橋,25.057097028039255
マックスバリュー細江店,マックスバリュ細江店,0.0
マックスバリュー細江店,気賀小学校集会場,1.2377391749218896
特別養護老人ホーム百々山,静岡県立森林公園ビジターセンター,2.059182108886694
カインズホーム磐田店,ﾏｯｸｽﾊﾞﾘｭｰ磐田中泉店,0.8625420462534071
カインズホーム磐田店,磐田市役所福田支所,3.5806870587792385
カインズホーム伊東店,伊東市民病院,1.6252485738687532
カインズホーム伊東店,カインズホーム伊豆高原店,5.795309560861439
カインズホーム伊東店,カインズホーム修善寺店本館,15.235521422701781
カインズホーム吉田店,カインズホーム御前崎店,14.833929860315491
特別養護老人ホーム浜石の郷,由比町保健福祉センター,0.8454304853566617
マックスバリュ下田店,カインズホーム伊豆高原店,24.914921912414353
ﾏｯｸｽﾊﾞﾘｭｰ磐田中泉店,磐田市総合健康福祉会館,1.1922400874299273
三島市生涯学習センター,マックスバリュ竹原店,1.6590933664013792
三島市生涯学習センター,マックスバリュ裾野茶畑店,3.574247862681947
三島市生涯学習センター,マックスバリュ函南,4.029108565867481
藤枝市生涯学習センター,スーパー田子重　田沼店,2.150234393885117
藤枝市生涯学習センター,カインズホーム藤枝店,2.533200148445111
三島・函南葬祭会館,マックスバリュ函南,0.5716381875299994
三島・函南葬祭会館,函南町役場,1.6291488841290143
三島・函南葬祭会館,カインズホーム修善寺店本館,8.21058169102906
熊野伝統芸能館,磐田市総合健康福祉会館,3.8849971778269285
掛川文化会館シオーネ,カインズホーム大東店,1.1431218179429339
掛川文化会館シオーネ,しずてつストア小笠店,4.922874123240569
掛川市立中央図書館,掛川警察署,1.345240060692776
磐田市役所福田支所,マックスバリュ福田店,0.19515665339709667
焼津市大井川児童センター,イオン焼津店,3.6203592905623982
焼津市大井川児童センター,マックスバリュ田沼店,4.4183503934498125
袋井市南部健康プラザ,南遠州とうもんの里総合案内所,1.226911536542626
袋井市南部健康プラザ,袋井市地域交流プラザ,2.5133175859539665
掛川警察署,しずてつストアー菊川南店,7.992127822502094
南遠州とうもんの里総合案内所,カインズホーム大東店,9.420256867793576
御殿場市民交流センター,マックスバリュ御殿場原里店,0.7737111828156992
袋井市地域交流プラザ,袋井警察署庁舎,3.667228680940248
袋井市地域交流プラザ,マックスバリュ福田店,6.013460193700018
富士山交流センター,マックスバリュ御殿場原里店,4.100281488724803
富士山交流センター,裾野警察署,11.745687546089178
伊東市民病院,マックスバリュ伊東広野店,0.3720362872861088
裾野警察署,マックスバリュ裾野茶畑店,0.9218367991614294
しずてつストアー菊川南店,しずてつストア小笠店,2.2960065153091747
カインズホーム藤枝店,カインズ藤枝店,0.0
しずてつストア小笠店,しずてつストア小笠店,0.0
しずてつストア小笠店,カインズホーム御前崎店,9.587834985834835
マックスバリュ田沼店,スーパー田子重　田沼店,0.19096988194852949
由比町保健福祉センター,清水港日の出多目的上屋,11.116152783343841
清水市総合福祉センター(仮称）,清水港日の出多目的上屋,1.9989979789559629
清水市総合福祉センター(仮称）,清水警察署,2.145660239769476
清水港日の出多目的上屋,清水総合運動場武道場,0.7737125214505841
静岡市斎場火葬場,静岡斎場待合棟,0.0
静岡市斎場火葬場,県立総合病院PETセンター,4.278715804880336
静岡城東保健福祉エリア,県立総合病院PETセンター,1.3355699471663658
静岡城東保健福祉エリア,静岡市駿河区役所,2.771517120744886
静岡市駿河区役所,清水警察署,8.684316977861068
県立総合病院PETセンター,賎機都市山村交流センター,6.094996865373035
清水総合運動場武道場,松風荘,2.3766668139873586
アピタ向山店,エイデン豊橋,0.8411627623147021
アピタ向山店,光生会病院,1.604171434082848
ﾔﾏﾅｶ　豊橋ﾌﾗﾝﾃ館,ﾏｯｸｽﾊﾞﾘｭ豊橋橋良店,0.3954197445875281
ﾔﾏﾅｶ　豊橋ﾌﾗﾝﾃ館,ジャスコ豊橋南店,2.588227061705963
エイデン豊橋,ココラフロント,1.2071293684589661
ﾏｯｸｽﾊﾞﾘｭ豊橋橋良店,ココラフロント,1.8984589055018812
ﾏｯｸｽﾊﾞﾘｭ豊橋南店,ジャスコ豊橋南店,3.6965757894041147
ジャスコ豊橋南店,りすぱ豊橋,3.541024627106859
ココラフロント,心身障害児療育センター第二青い鳥学園,16.681905257442207
岡崎市東庁舎,イオンモール本体棟,1.7375020071196197
岡崎市東庁舎,心身障害児療育センター第二青い鳥学園,11.567301593899426
図書館交流プラザりぶら,イオンモールシネマ棟,1.6927641450067186
イオンモールシネマ棟,イオンモール本体棟,0.2455477619838771
マックスバリュ蔵持店,養護老人ホームこうふう苑,9.793997678728108
マックスバリュ蔵持店,（仮称）スーパーセンターオークワ桜井店,29.93096078020395
カインズホームみえ川越インター店,介護老人保健施設ことぶき,2.9608246316545066
カインズホームみえ川越インター店,カインズホーム四日市店,5.177495513909625
三重県伊勢庁舎,伊勢赤十字病院,1.8692207252035002
伊勢赤十字病院,三重県済生会明和病院,9.283179889031167
三重県立博物館,三重県総合文化センター立体駐車場,1.2501509392430277
三重県立博物館,イオンタウン津城山,4.3466486913512075
イオンタウン津城山,ユーホーム嬉野店,4.5831561295589625
イオンタウン津城山,三重県済生会明和病院,18.74563274656534
三重県総合文化センター立体駐車場,特別養護老人ホーム 亀山 愛の里,9.957584063423862
特別養護老人ホーム 亀山 愛の里,マックスバリュ四日市山城店,18.52070787015124
特別養護老人ホーム 亀山 愛の里,養護老人ホームこうふう苑,38.85810772879971
イオンモール東員,マックスバリュ四日市山城店,2.230569354029571
カインズホーム四日市店,マックスバリュ四日市山城店,7.559475925848563
コープ貝塚,コープ泉佐野,5.95998214492233
コープ貝塚,医療法人　生長会　府中病院　新西館,7.026203786223363
ｷｭｰｽﾞﾓｰﾙ（阿倍野A1地区第二種市街地再開発事業A2棟,堺市立健康福祉プラザ,8.095297415810498
ｷｭｰｽﾞﾓｰﾙ（阿倍野A1地区第二種市街地再開発事業A2棟,医療法人　蒼龍会　井上病院,8.917940041575205
ｷｭｰｽﾞﾓｰﾙ（阿倍野A1地区第二種市街地再開発事業A2棟,COOP城山,13.394990304831822
コープ泉佐野,イズミヤスーパーセンター紀伊川辺店,13.228907816880609
美喜和会オレンジホスピタル,ﾌﾚﾝﾄﾞﾏｰﾄ高槻氷室,2.0145490818783265
美喜和会オレンジホスピタル,千里中央第３立体駐車場,10.857481707963759
ﾌﾚﾝﾄﾞﾏｰﾄ高槻氷室,ﾌﾚﾝﾄﾞﾏｰﾄ高槻川添,2.3835531044530076
ﾌﾚﾝﾄﾞﾏｰﾄ高槻川添,アクトアモーレ,2.5683583268405408
ﾌﾚﾝﾄﾞﾏｰﾄ高槻川添,門真市保健福祉センター,6.458192583084667
アクトアモーレ,マックスバリュー,1.5957394179866156
イオン諏訪の森ショッピングセンター,堺市立健康福祉プラザ,3.208487550875663
イオン諏訪の森ショッピングセンター,フチュール和泉,5.767245402994872
COOP城山,イオンいかるが店,12.687457416468655
スーパーセンターオークワ和泉納花店新築工事,和泉市立南部リージョンセンター,1.9257105464496833
スーパーセンターオークワ和泉納花店新築工事,エコール・いずみ　Ⅱ期店舗棟（東館）,2.4320781248791796
医療法人　生長会　府中病院　新西館,フチュール和泉,0.18850310037835089
エコール・いずみ　Ⅱ期店舗棟（東館）,コープ和泉中央,0.20480030321464937
フチュール和泉,コープ和泉中央,3.982229193068427
コープ桜塚,そのだ老人保健施設,2.9532594545757855
コープ桜塚,医療法人　蒼龍会　井上病院,3.132936761248166
コープ桜塚,千里中央第３立体駐車場,3.799116148542988
コープ甲南,リハビリホーム グランダ摂津本山,0.4359923971541873
コープ甲南,コープ岡本,0.6511541694817403
コープ甲南,神戸市立医療センター中央市民病院,8.20140956238256
コープ岡本,コープ西宮北（駐車場棟）,8.596118984967553
カインズホーム神戸深江浜店,リハビリホーム グランダ摂津本山,2.440586986996735
カインズホーム神戸深江浜店,コープマリナパーク店,3.484849202810767
神戸市立医療センター中央市民病院,ポートアイランドリハビリテーション病院,0.245207449998471
あいハート須磨離宮前,ポートアイランドリハビリテーション病院,10.462950792302511
あいハート須磨離宮前,加古川サティ（仮称）ワーナー棟,29.530307742467212
コープ園田,そのだ老人保健施設,0.432663461167684
コープ園田,マックスバリュ金楽寺店,2.718634151052079
介護老人保健施設なにわローランド,アマルネス・ガーデン,0.9847783950586924
介護老人保健施設なにわローランド,コープ武庫之荘,2.9047201133180462
介護老人保健施設おおくま,アマルネス・ガーデン,0.4230168505723306
介護老人保健施設おおくま,マックスバリュ金楽寺店,1.040392781664676
マックスバリュ武庫元町店,コープ武庫之荘,0.9249248498128119
マックスバリュ武庫元町店,コープ西宮東,2.68542081300754
マックスバリュ武庫元町店,宝塚磯病院,4.108885893919684
コープ西宮東,ららぽーと甲子園（キッザニア甲子園は対象外）,1.692430095419631
コープマリナパーク店,マックスバリュ西宮浜町店,1.5420672768534989
グルメシティ今津店,阪急西宮ガーデンズ,1.0065213285736905
グルメシティ今津店,ららぽーと甲子園（キッザニア甲子園は対象外）,1.2991591163374334
グルメシティ今津店,西宮渡辺心臓・血管センタ-,1.5663105173404963
ららぽーと甲子園（キッザニア甲子園は対象外）,マックスバリュ西宮上田店,1.6725832500303164
マックスバリュ西宮浜町店,西宮渡辺心臓・血管センタ-,1.0003862476254293
加古川サティ（仮称）ワーナー棟,マックスバリュ宝殿店,6.930547471366106
ダイエー宝塚中山店,宝塚磯病院,1.6882305985117063
サンシティ宝塚,宝塚磯病院,2.4308095944617247
マックスバリュ宝殿店,マックスバリュ高砂中島店,1.0144395772263053
新県営プール施設等整備運営事業（南敷地）,新県営プール施設等整備運営事業（北敷地）,0.0
新県営プール施設等整備運営事業（南敷地）,（仮称）イオンモール大和郡山新築工事,4.517674579731937
天理よろづ相談所　入院棟,（仮称）イオンモール大和郡山新築工事,5.244250978762683
天理よろづ相談所　入院棟,（仮称）スーパーセンターオークワ桜井店,7.427277002716461
アピタ西大和店,イオンいかるが店,3.187354268470805
アピタ西大和店,イズミヤスーパーセンター広陵店,3.7338012072167572
（仮称）イオンモール大和郡山新築工事,奈良県立図書情報館,1.9485606977097083
イオンいかるが店,介護老人保健施設　大和田の里,6.433621463019133
イズミヤスーパーセンター広陵店,イオンモール橿原,2.938079872288418
（仮称）スーパーセンターオークワ御所店,イオンモール橿原,6.580630030549493
（仮称）スーパーセンターオークワ御所店,オークワ　オー・ストリート橋本彩の台,11.78310655080371
奈良県立図書情報館,イオン大安寺ショッピングセンター（現在：ザ・ビックエクストラ）,1.726722810840214
奈良県立図書情報館,奈良市北部会館,3.9992048891905925
奈良市北部会館,県立菅原園,4.8991280210969395
介護老人保健施設　大和田の里,県立菅原園,1.436957794677539
県立菅原園,カインズホーム,3.743580982313542
カインズホーム,生駒市立病院,2.0515439357085246
イオンモール和歌山,オークワ　オー・ストリート和歌山北バイパス店,2.565748650337539
イオンモール和歌山,和歌山ろうさい病院,3.449039143338396
和歌山ろうさい病院,ザビッグエクストラ阿南店,56.445717822345614
イズミヤスーパーセンター紀伊川辺店,オークワ　本社中島店,9.576508854627106
メッサオークワ高松店,和歌山県庁南別館,1.2158485137028505
メッサオークワ高松店,Joshin　Pit　ONE和歌山店,1.6608856116082682
メッサオークワガーデンパーク和歌山店,和歌山県庁南別館,2.039597182130105
メッサオークワガーデンパーク和歌山店,オークワ　オー・ストリート和歌山北バイパス店,2.4133290922192683
Joshin　Pit　ONE和歌山店,オークワ　本社中島店,0.21366109117919985
Joshin　Pit　ONE和歌山店,テックランド和歌山店,1.0035133369881584
テックランド和歌山店,スーパーセンターオークワ海南店,4.336715691810592
鳥取県立武道館,鳥取県立総合療育センター,3.172898681900199
鳥取県立武道館,すずらんの湯,34.87560291519836
鳥取県東部総合事務所,県立福祉人材研修センター,11.700022910848892
米子警察署,鳥取県立総合療育センター,1.0529451541176806
県立福祉人材研修センター,鹿野かちみ園,11.25508968426734
鹿野かちみ園,恩原高原スキー場屋外便所,14.761993835154662
（仮称）長船町保健福祉センター,瀬戸内駐在所長船交番,0.1155645494708328
（仮称）長船町保健福祉センター,牛窓警察署　福元駐在所,2.343746034878859
牛窓警察署　福元駐在所,岡山南警察署神崎駐在所,4.796627488932249
吉川ふれあいセンター,岡山北警察署　長田駐在所,1.0753238286967715
吉川ふれあいセンター,岡山県総合教育センター（仮称）,3.212740705075609
蕃山荘,備前警察署鶴海駐在所,8.147143265623308
備前警察署鶴海駐在所,マックスバリュ備前店,2.97621988967819
マックスバリュ備前店,瀬戸内駐在所長船交番,9.542957924573834
デオデオ山陽店,〈仮称〉マックスバリュ熊山店,2.900256358886656
デオデオ山陽店,岡山東警察署長岡交番,6.524477489760266
桜が丘コミュニティセンター（仮）,〈仮称〉マックスバリュ熊山店,0.07880447588156213
桜が丘コミュニティセンター（仮）,久米警察署吉ヶ原駐在所,13.304815071835616
生活協同組合おかやまコープ,生活協同組合おかやまコープ,0.0
生活協同組合おかやまコープ,イオンモール岡山,0.5937169513685181
生活協同組合おかやまコープ,岡山西警察署奉還町交番,0.7695448108898965
岡山北警察署吉備高原駐在所,岡山県総合教育センター（仮称）,0.8276155797232303
岡山北警察署吉備高原駐在所,岡山西警察署足守駐在所,9.261534924456216
岡山北警察署　長田駐在所,落合町総合体育館,9.966929621471522
川上町総合健康医療センター,高梁警察署　布賀駐在所,4.956194864318178
川上町総合健康医療センター,高梁警察署成羽交番,7.8311467361139515
川上町総合健康医療センター,西江原幼・保・公民館複合施設,10.203329858668221
